1.14.99.20-RXN	1.14.99.20
RXN-15689	2.3.1.237
ALKANE-1-MONOOXYGENASE-RXN	1.14.15.3
RXN-1781	2.4.1.99
RXN66-550	1.5.5.1
ALDHDEHYDROG-RXN	1.2.1.3
ANTHRANSYN-RXN	4.1.3.27
RXN-8391	2.3.1.179
RXN-9617	1.14.19.13
3.4.11.9-RXN	3.4.11.9
2.4.1.147-RXN	2.4.1.147
RXN-19817	2.5.1.152
RXN-8772	1.1.1.21
GDPKIN-RXN	2.7.4.6
RXN-11518	1.14.13.128
GLYCDEH-RXN	1.1.1.6
RXN-12486	2.7.7.78
CYCLOHEXADIENYL-DEHYDROGENASE-RXN	1.3.1.43
ALCOHOL-DEHYDROG-GENERIC-RXN	1.1.1.1
QUERCETIN-23-DIOXYGENASE-RXN	1.13.11.24
2.7.7.28-RXN	2.7.7.28
RXN-15046	1.1.1.101
CHLOROMALERED-RXN	1.3.1.32
3.5.4.22-RXN	3.5.4.22
3.4.22.63-RXN	3.4.22.63
RXN-9440	1.14.13.105
RXN-20037	2.8.1.7
RXN-19165	2.5.1.148
RXN-16156	1.3.1.93
RXN-14823	1.14.11.44
RXN-2043	3.2.1.4
RXN-20483	1.1.1.24
RXN-17732	1.14.19.77
DHSHIKIMATE-DEHYDRO-RXN	4.2.1.118
RXN-13758	2.7.11.33
3.4.21.12-RXN	3.4.21.12
3.4.23.22-RXN	3.4.23.22
RXN-1804	2.4.1.10
3.4.21.116-RXN	3.4.21.116
TRE6PHYDRO-RXN	3.2.1.93
RXN-15479	1.97.1.12
RXN-11050	3.7.1.11
RXN-8088	1.2.3.9
RXN-7737	2.6.1.83
RXN-10759	3.5.1.100
RXN-15105	2.3.1.240
RXN-20598	2.1.1.364
RXN-20229	2.3.1.26
6.3.5.6-RXN	6.3.5.6
3.2.1.150-RXN	3.2.1.150
RXN-17744	1.2.1.84
3.5.4.30-RXN	3.5.4.30
RXN-13218	4.3.2.6
RXN-21463	1.3.99.5
RXN-1126	6.2.1.12
RXN-16519	1.3.7.11
RXN-9362	2.1.1.163
RXN-16619	4.2.1.59
RXN-14943	4.2.1.152
1.3.99.15-RXN	1.3.7.8
RXN-12820	3.6.1.61
RXN-11465	2.4.1.357
METHYLASPARTATE-MUTASE-RXN	5.4.99.1
1.14.13.71-RXN	1.14.14.102
RXN-16047	1.14.19.23
RXN-14126	3.1.3.6
RXN-19702	2.4.1.363
RXN-10719	2.5.1.73
RXN-15414	1.10.3.15
2.3.1.56-RXN	2.3.1.56
3.4.21.108-RXN	3.4.21.108
RXN-8551	4.2.3.127
RXN66-477	6.2.1.3
HISTIDINE-DECARBOXYLASE-RXN	4.1.1.22
STERYL-BETA-GLUCOSIDASE-RXN	3.2.1.104
RXN-18307	2.4.1.149
4OHBENZOATE-OCTAPRENYLTRANSFER-RXN	2.5.1.39
RXN-5741	6.2.1.47
RXN-13067	1.5.3.19
RXN-15560	2.3.2.26
1.1.1.211-RXN	1.1.1.211
RXN-21787	2.3.1.16
RXN-18275	2.4.99.8
RXN-15816	7.1.1.8
CREATININASE-RXN	3.5.2.10
4.1.1.84-RXN	4.1.1.84
RXN0-5260	1.1.5.3
RXN-15047	3.1.12.1
RXN66-469	6.2.1.3
RXN-9555	3.1.2.14
RXN-18388	2.8.1.4
RXN-15296	5.3.1.31
RXN-10026	2.3.1.184
MALSYN-RXN	2.3.3.9
L-RHAMNONATE-DEHYDRATASE-RXN	4.2.1.90
RXN-14940	4.1.3.45
3.4.13.21-RXN	3.4.13.21
1.2.1.65-RXN	1.2.1.65
R146-RXN	1.13.11.53
3.4.24.69-RXN	3.4.24.69
6PGLUCONOLACT-RXN	3.1.1.31
RXN-12977	2.4.1.281
RXN-10642	4.1.1.37
RXN-17846	2.3.2.6
RXN-17862	2.3.1.255
ACETOACETATE-DECARBOXYLASE-RXN	4.1.1.4
4.3.1.16-RXN	4.3.1.16
RXN-13698	2.6.1.2
CTPSYN-RXN	6.3.4.2
RXN-8222	3.1.1.80
RXN-8220	3.1.1.80
RXN-8806	1.14.13.69
3.4.24.66-RXN	3.4.24.66
RXN-8815	1.7.1.16
3.4.22.39-RXN	3.4.22.39
RXN-15132	2.3.1.26
RXN-19959	6.2.1.2
RXN-12073	1.13.11.16
RXN-19305	2.7.8.26
RXN-18592	5.3.1.35
2.3.1.41-RXN	2.3.1.41
GLYCOLALD-DEHYDROG-RXN	1.2.1.21
RXN-10009	2.5.1.105
RXN-16850	1.14.15.14
2.1.1.118-RXN	2.1.1.118
PHOSNACMURPENTATRANS-RXN	2.7.8.13
LACTOSE-6-PHOSPHATE-ISOMERASE-RXN	5.3.1.26
RXN-8300	1.14.19.23
RXN1G-818	2.3.1.294
CARNOSINE-SYNTHASE-RXN	6.3.2.11
4-NITROPHENOL-2-MONOOXYGENASE-RXN	1.14.13.29
RXN-6384	3.1.2.4
RXN-11485	2.5.1.82
RXN-9971	1.3.1.94
3-OXOADIPATE-ENOL-LACTONASE-RXN	3.1.1.24
GALACTOSIDE-3-FUCOSYLTRANSFERASE-RXN	2.4.1.152
RXN-14116	1.2.1.88
RXN1F-10	1.3.1.33
RXN-14491	1.14.19.25
RXN-11814	1.11.2.1
RXN-16819	4.1.1.101
RXN-15703	3.1.3.96
RXN-14474	1.2.7.11
RXN8J2-136	1.1.1.361
RXN-15133	3.1.1.13
GTP-CYCLOHYDRO-I-RXN	3.5.4.16
RXN-12807	2.4.1.277
3.3.2.10-RXN	3.3.2.10
RXN-14405	2.7.8.38
GLYCPDIESTER-RXN	3.1.4.46
2.8.2.27-RXN	2.8.2.27
RXN-17317	2.3.1.284
3.2.1.153-RXN	3.2.1.153
RXN-18244	2.4.1.37
3.6.1.41-RXN	3.6.1.41
RXN-11963	2.5.1.87
RXN-14991	1.5.3.22
DARAB5PISOM-RXN	5.3.1.13
RXN0-703	1.1.1.130
RXN-9891	1.3.1.32
HOMOGLUTATHIONE-SYNTHASE-RXN	6.3.2.23
RXN-13192	1.14.14.81
RXN-21650	1.1.1.100
1.10.2.1-RXN	1.10.2.1
RXN-11350	2.4.1.129
RXN-8563	4.2.3.121
2.7.7.60-RXN	2.7.7.60
GLYCEROL-3-PHOSPHATE-OXIDASE-RXN	1.1.3.21
RXN-21681	1.1.1.100
ALPHA-AMINO-ACID-ESTERASE-RXN	3.1.1.43
RXN-12567	4.2.1.17
L-IDONATE-2-DEHYDROGENASE-RXN	1.1.1.264
3.1.22.1-RXN	3.1.22.1
ORNDECARBOX-RXN	4.1.1.17
RXN-20375	2.3.1.199
RXN-12226	1.14.14.158
RXN-20711	6.3.2.34
PROPANEDIOL-DEHYDRATASE-RXN	4.2.1.28
RXN-14300	1.1.99.24
RXN-12826	3.6.1.59
RXN-21670	1.1.1.100
4.2.2.14-RXN	4.2.2.14
RXN66-472	1.2.1.3
ISOFLAVONE-7-O-GLUCOSYLTRANSFERASE-RXN	2.4.1.170
RXN-13008	1.1.1.100
RXN-16954	1.1.1.90
RXN-10032	1.4.1.24
RXN-18761	2.4.1.195
RXN-10656	4.2.1.59
RXN-16247	4.2.1.157
GLUTAMINESYN-RXN	6.3.1.2
RXN-9528	1.1.1.100
3.2.1.76-RXN	3.2.1.76
1.10.99.2-RXN	1.10.5.1
RXN1G-2544	2.1.1.79
RXN-8609	4.2.3.86
RXN-14543	2.1.1.284
RXN-13871	2.3.1.5
GLUTRACE-RXN	5.1.1.3
RXN-7981	1.14.14.29
RXN-7687	1.14.20.5
2.3.1.138-RXN	2.3.1.138
GLUTAMATESYN-RXN	1.4.1.13
INDOLE-3-ACETALDEHYDE-OXIDASE-RXN	1.2.3.7
2.7.7.39-RXN	2.7.7.39
RXN-19745	1.2.1.67
RXN1G-526	2.3.1.86
3.1.1.64-RXN	3.1.1.1
ATPPHOSPHORIBOSYLTRANS-RXN	2.4.2.17
RXN-11062	2.1.1.12
RXN-7750	1.14.14.87
RXN-16022	1.3.1.93
RXN-18284	2.4.99.8
RXN-18007	2.7.8.14
ADENINE-DEAMINASE-RXN	3.5.4.2
1.13.11.14-RXN	1.13.11.14
RXN-11222	6.3.2.11
RXN-11193	1.4.5.1
R-2-METHYLMALATE-DEHYDRATASE-RXN	4.2.1.35
RXN-20987	2.7.2.16
RXN-3284	4.2.1.105
RXN-8344	2.7.7.75
RXN-13056	6.3.2.39
RXN-18554	4.1.1.114
RXN-12571	6.2.1.44
RXN-20556	3.1.4.46
RXN-21449	6.2.1.3
RXN-14532	1.1.1.266
OHACYL-COA-DEHYDROG-RXN	1.1.1.35
RXN-11296	2.3.2.17
RXN-17905	6.5.1.8
RXN-8476	2.4.1.330
RXN-10953	3.1.3.25
6.4.1.6-RXN	6.4.1.6
RXN-4509	2.5.1.36
UDPNACETYLGLUCOSAMACYLTRANS-RXN	2.3.1.129
RXN-12833	4.2.3.98
CYANAMIDE-HYDRATASE-RXN	4.2.1.69
RXN-8620	1.14.14.58
RXN-12097	3.1.1.86
RXN-8565	4.2.3.107
24-DIAMINOPENTANOATE-DEHYDROGENASE-RXN	1.4.1.12
RXN-8643	1.1.1.93
1.8.3.5-RXN	1.8.3.5
PHOSACETYLGLUCOSAMINEMUT-RXN	5.4.2.3
1.20.99.1-RXN	1.20.99.1
RXN-21716	3.1.2.14
RXN-15291	3.2.1.31
RXN0-4341	2.7.1.167
RXN-14371	2.4.1.18
RXN-20405	2.3.1.24
GALLATE-DIOXYGENASE-RXN	1.13.11.57
TETRAACYLDISACC4KIN-RXN	2.7.1.130
RXN1G-4355	6.4.1.3
RXN-14488	1.14.18.4
2.3.2.15-RXN	2.3.2.15
PYRIDOXINE-4-OXIDASE-RXN	1.1.3.12
1.3.7.2-RXN	1.3.7.2
FORMYLMETHIONINE-DEFORMYLASE-RXN	3.5.1.31
RXN-7799	2.7.1.138
3.4.24.50-RXN	3.4.24.50
3.4.11.19-RXN	3.4.11.19
3.4.24.43-RXN	3.4.24.43
STRICTOSIDINE-BETA-GLUCOSIDASE-RXN	3.2.1.105
RXN-21653	1.3.1.10
GLUCISOM-RXN	5.3.1.5
6.3.2.7-RXN	6.3.2.7
RXN-12997	1.3.1.93
RXN0-6485	3.1.26.12
RXN-2209	2.8.2.38
RXN-7946	5.3.99.8
KETOTETROSE-PHOSPHATE-ALDOLASE-RXN	4.1.2.2
2.1.1.63-RXN	2.1.1.63
2-FUROYL-COA-DEHYDROGENASE-RXN	1.3.99.8
RXN-9589	2.4.2.41
RXN0-4222	3.1.13.1
RXN0-6526	4.6.1.21
RXN-18621	1.1.99.41
RXN-11788	2.4.1.252
ENDOGLYCOSYLCERAMIDASE-RXN	3.2.1.123
RXN-10757	3.5.1.101
3.6.3.53-RXN	7.2.2.15
MHPCHYDROL-RXN	3.7.1.14
RXN-6242	1.21.3.6
RXN-11842	5.4.99.28
RXN-13267	6.2.1.20
RXN-12939	1.1.1.318
RXN-13437	3.2.1.181
2.8.2.30-RXN	2.8.2.30
RXN-12843	5.4.99.48
RXN-17372	4.2.3.154
HISTTRANSAM-RXN	2.6.1.38
2-ACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	2.3.1.22
RXN-14926	1.13.11.77
RXN-21657	1.3.1.9
RXN-18989	1.14.99.44
3.4.24.11-RXN	3.4.24.11
TYROSINE-3-MONOOXYGENASE-RXN	1.14.16.2
RXN-19735	4.1.1.88
RXN-14335	2.3.2.20
RXN-18998	2.7.3.13
3.4.24.35-RXN	3.4.24.35
RXN-19544	4.4.1.13
RXN-20683	1.1.99.13
RXN-18249	2.4.1.152
CORTISONE-BETA-REDUCTASE-RXN	1.3.1.3
RXN-21419	3.5.1.51
2.7.13.1-RXN	2.7.13.1
ABC-14-RXN	7.4.2.1
RXN-17099	3.5.1.11
2-OCTAPRENYL-6-OHPHENOL-METHY-RXN	2.1.1.222
1.7.2.3-RXN	1.7.2.3
RXN-21218	3.4.22.40
RXN-20062	3.5.2.15
RXN-16271	2.1.1.316
1.4.3.20-RXN	1.4.3.20
2.4.1.37-RXN	2.4.1.37
RXN1G-674	5.3.3.14
NAG1P-URIDYLTRANS-RXN	2.7.7.23
RXN-17096	1.1.1.390
RXN-19194	6.2.1.2
RXN-11181	1.3.3.11
RXN-18263	2.4.1.344
D-LACTALDEHYDE-DEHYDROGENASE-RXN	1.1.1.78
RXN-10004	4.2.3.39
RXN-4201	2.4.1.170
RXN-5021	2.4.1.81
RXN-16269	1.13.11.80
1.97.1.2-RXN	1.97.1.2
RXN-14262	1.3.8.7
RXN-13807	1.14.14.166
RXN-5110	4.2.3.15
D-AMINO-ACID-N-ACETYLTRANSFERASE-RXN	2.3.1.36
DIPHTINE--AMMONIA-LIGASE-RXN	6.3.1.14
RXN-14438	2.1.1.44
RXN-11242	2.4.2.42
RXN-12575	3.1.1.1
TRIOKINASE-RXN	2.7.1.28
2.7.1.63-RXN	2.7.1.63
RXN-15429	4.2.3.146
RXN-19503	1.2.7.7
RXN-14557	2.4.1.304
RXN-12559	1.3.1.44
RXN-21690	2.3.1.179
RXN-13719	1.1.1.272
RXN-13430	3.1.2.2
3.4.24.31-RXN	3.4.24.31
RXN-9787	2.8.1.7
RXN-19897	2.8.3.17
RXN-14641	1.1.1.359
NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN	1.6.2.4
RXN-12563	2.3.1.135
DIGLUCOACETYL-DOCOSANOATE-HYDROLYSIS-RXN	3.1.1.6
RXN-12905	6.3.1.6
DEOXYINOPHOSPHOR-RXN	2.4.2.1
2.7.1.156-RXN	2.7.1.156
3.2.1.154-RXN	3.2.1.154
2.4.1.140-RXN	2.4.1.140
OXALATE--COA-LIGASE-RXN	6.2.1.8
RXN-16707	6.3.1.19
LEUCINE-DEHYDROGENASE-RXN	1.4.1.9
ISOFLAVONE-4-O-METHYLTRANSFERASE-RXN	2.1.1.46
PHENDEHYD-RXN	1.2.1.39
RXN-11968	1.1.1.347
RXN-18274	2.4.1.92
RXN-12885	1.14.13.147
GLYCOGENIN-GLUCOSYLTRANSFERASE-RXN	2.4.1.186
RXN-10785	4.99.1.8
RXN-15175	2.7.1.206
XANTHOSINEPHOSPHORY-RXN	2.4.2.1
3.1.21.3-RXN	3.1.21.3
RXN-21626	1.1.1.100
RXN-7796	1.14.18.7
RXN-13191	1.14.13.81
FORMATETHFLIG-RXN	6.3.4.3
RXN-13222	1.1.1.325
FRUCTOSE-5-DEHYDROGENASE-NADP+-RXN	1.1.1.124
ARYL-ALCOHOL-OXIDASE-RXN	1.1.3.7
3.4.23.32-RXN	3.4.23.32
DEOXYNUCLEOTIDE-3-PHOSPHATASE-RXN	3.1.3.34
PROPANEDIOL-PHOSPHATE-DEHYDROGENASE-RXN	1.1.1.7
AMINEOXID-RXN	1.4.3.21
RXN-8732	3.2.2.19
6.2.1.33-RXN	6.2.1.33
1.2.7.8-RXN	1.2.7.8
RXN-14224	1.2.1.3
RXN-12122	1.11.1.20
R621-RXN	1.14.12.17
RXN-10973	2.7.4.24
CROBETREDUCT-RXN	1.3.8.13
RXN6666-6	2.1.1.6
RXN-16648	2.4.1.336
3.4.24.14-RXN	3.4.24.14
RXN-13696	3.2.1.149
RXN-15674	1.14.14.125
ACSERLY-RXN	2.5.1.47
ABC-64-RXN	7.6.2.7
RXN-14174	3.5.1.100
BILE-SALT-SULFOTRANSFERASE-RXN	2.8.2.14
RXN-12538	1.13.12.19
3.6.3.9-RXN	7.2.2.13
R422-RXN	1.14.14.108
3.4.24.64-RXN	3.4.24.64
RETINOL-DEHYDROGENASE-RXN	1.1.1.105
RXN0-7318	1.2.1.19
UDP-GLUCOSE-46-DEHYDRATASE-RXN	4.2.1.76
RXN0-5258-Yeast	1.1.5.3
2.4.1.149-RXN	2.4.1.149
RXN-15180	2.7.1.201
2.4.1.223-RXN	2.4.1.223
RXN-7819	1.14.13.54
RXN-13177	3.5.1.113
RXN1F-462	2.4.1.91
RXN-12701	1.14.15.29
RXN0-6377	1.7.1.4
RXN-9421	3.1.1.83
F16ALDOLASE-RXN	4.1.2.13
RXN-9205	2.1.1.163
RXN-1064	1.11.2.3
RXN-20675	4.2.1.17
RXN-14690	1.6.3.2
RXN-21393	1.3.5.1
RXN-9899	5.5.1.7
RXN-14242	5.5.1.30
2.8.1.6-RXN	2.8.1.6
3.1.3.74-RXN	3.1.3.74
HOMOCITRATE-SYNTHASE-RXN	2.3.3.14
3.4.22.42-RXN	3.4.22.42
RXN-12933	2.4.1.328
RXN0-747	1.17.4.1
RXN-14804	5.3.3.8
RXN-17811	1.14.11.53
R230-RXN	1.1.1.337
3.2.1.68-RXN	3.2.1.68
RXN-13711	1.14.18.9
RXN-14936	2.8.3.21
RXN-13188	1.14.18.9
RXN-12280	3.2.1.68
PHOSMANMUT-RXN	5.4.2.8
RXN-11128	1.14.13.195
RXN-19373	1.14.14.69
RXN1G-368	2.3.1.41
4.1.2.34-RXN	4.1.2.34
RXN-14517	2.1.1.228
RXN-17962	2.3.1.280
RXN-17644	1.14.15.29
RXN0-7230	1.1.99.1
RXN-10061	2.3.1.86
RXN-15513	5.4.2.11
PROGESTERONE-11-ALPHA-MONOOXYGENASE-RXN	1.14.99.14
1.1.1.269-RXN	1.1.1.269
TRYPSYN-RXN	4.2.1.20
TARTRATE-DECARBOXYLASE-RXN	4.1.1.73
PROGESTERONE-5-ALPHA-REDUCTASE-RXN	1.3.1.22
BAIAEUBSP-RXN	1.1.1.395
RXN-9651	2.3.1.41
4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN	1.14.13.2
RXN-4303	2.5.1.112
RXN0-743	5.4.99.18
RXN-13994	3.5.4.36
RXN-19275	4.1.1.107
RXN-15696	2.4.1.333
RXN-9591	2.3.1.275
3.2.1.106-RXN	3.2.1.106
RXN-641	1.3.99.17
RXN-4342	1.14.14.56
2.7.8.19-RXN	2.7.8.19
DIHYDROOROT-RXN	3.5.2.3
RXN0-2023	2.8.1.13
3.4.22.17-RXN	3.4.22.52
RXN-12366	2.4.2.43
RXN-8673	1.4.3.19
R-6-HYDROXYNICOTINE-OXIDASE-RXN	1.5.3.6
RXN-9003	2.5.1.39
RXN-115	1.14.11.13
RXN-16281	2.7.4.29
RXN-12193	2.4.1.25
3.2.1.129-RXN	3.2.1.129
RXN-9245	1.1.1.318
CYSTINE-REDUCTASE-NADH-RXN	1.8.1.6
TRYPTOPHAN-DIMETHYLALLYLTRANSFERASE-RXN	2.5.1.34
RXN3O-130	1.14.14.154
RXN-20575	1.13.11.33
RXN-18305	2.4.1.342
RXN-11677	1.14.19.37
RXN-8767	2.1.1.289
5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN	2.7.1.92
2.4.1.218-RXN	2.4.1.218
RXN-9000	2.4.1.17
RXN-19023	4.3.2.8
L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN	1.1.2.3
UDPKIN-RXN	2.7.4.6
DAPASYN-RXN	2.6.1.62
RXN-13488	1.14.13.147
2.7.9.5-RXN	2.7.9.5
BIPHENYL-23-DIOL-12-DIOXYGENASE-RXN	1.13.11.39
RXN3O-4113	1.1.1.1
RXN-12378	2.1.1.215
RXN-8574	4.2.3.46
RXN-11702	3.4.24.82
RXN-20166	1.3.3.8
RXN-18577	4.1.1.114
RXN-5901	1.1.1.36
RXN-5101	4.2.3.111
RXN-19429	1.3.1.114
RXN-8099	2.1.1.247
PHOSPHATIDYLCHOLINE-12-MONOOXYGENASE-RXN	1.14.18.4
PYRUFLAVREDUCT-RXN	1.2.7.1
GLYC3PDEHYDROG-RXN	1.1.5.3
RXN-2462	3.1.1.57
RXN-13294	2.3.1.199
RXN-13997	3.5.4.33
GLYOHMETRANS-RXN	2.1.2.1
RXN-16702	1.3.1.108
RXN0-1321	2.4.2.29
RXN-21643	1.3.1.10
RXN-18977	5.5.1.29
RXN-12041	2.4.1.266
RXN-19008	2.4.1.143
DMK-RXN	2.5.1.74
RXN-16732	2.7.1.190
RXN-10599	4.2.3.94
2.4.1.216-RXN	2.4.1.216
RXN-9533	4.2.1.59
2.7.11.9-RXN	2.7.11.9
RXN-11323	2.4.99.14
1.1.1.251-RXN	1.1.1.251
RXN-17851	2.3.1.254
PDXJ-RXN	2.6.99.2
MANNOSE-ISOMERASE-RXN	5.3.1.7
RXN1YI0-22	7.1.1.9
RXN-14796	1.3.3.6
H2NTPEPIM-RXN	5.1.99.7
RXN-11841	5.4.99.27
RXN-7974	1.13.11.51
RXN-14774	2.3.1.16
POLYAMINE-OXIDASE-RXN	1.5.3.16
RXN-11057	1.14.14.1
RXN-17889	2.3.2.8
RXN-9990	2.7.7.43
SULFITE-DEHYDROGENASE-RXN	1.8.2.1
RXN-12883	1.14.14.111
3.1.2.21-RXN	3.1.2.21
RXN-14234	1.1.1.359
3.5.1.60-RXN	3.5.1.60
RXN-12717	1.14.14.12
RXN-21817	7.1.1.3
RXN-14148	1.1.1.369
RXN-21342	6.2.1.7
RXN-10843	1.4.3.23
2.4.99.7-RXN	2.4.99.7
RNA-POLYMERASE-SUBUNIT-KINASE-RXN	2.7.11.23
1.3.1.49-RXN	1.3.1.49
RXN0-299	1.14.11.17
4.2.1.103-RXN	4.2.1.103
RXN-12802	2.1.1.239
RXN-8130	2.1.1.251
RXN-15514	1.3.1.107
RXN-19550	4.4.1.13
RXN-14129	3.5.4.1
RXN0-1602	3.6.1.66
RXN-8472	2.4.1.330
SUCROSE-PHOSPHATASE-RXN	3.1.3.24
RXN66-484	6.2.1.3
RXN0-6480	3.1.26.5
RXN-7965	1.1.99.29
RXN-20915	2.3.1.251
RXN-20513	2.3.1.15
DIHYDROFOLATESYNTH-RXN	6.3.2.12
RXN-21816	3.2.1.51
XYLULOKIN-RXN	2.7.1.17
RXN-11903	5.5.1.17
1.97.1.1-RXN	1.97.1.1
RXN-13001	4.2.1.134
RXN-17122	4.1.99.23
RXN-14272	4.2.1.17
6-CARBOXYHEXANOATE--COA-LIGASE-RXN	6.2.1.14
RXN-17110	4.2.1.134
SULFATE-ADENYLYLTRANS-RXN	2.7.7.4
AMINOGLYCOSIDE-N6-ACETYLTRANSFERASE-RXN	2.3.1.82
GALLATE-DECARBOXYLASE-RXN	4.1.1.59
ISOVALERYLCOA-DHLIPOAMIDE-RXN	2.3.1.168
RXN-10791	3.4.24.58
NARINGENIN-CHALCONE-SYNTHASE-RXN	2.3.1.74
RXN-13755	2.3.1.209
RXN-14376	3.5.1.117
3.4.24.36-RXN	3.4.24.36
RXN-17547	1.14.15.23
RXN-18311	2.4.99.6
RXN-18565	1.1.1.412
RXN-17428	1.3.1.83
AGMATIN-RXN	3.5.3.11
--LIMONENE-6-MONOOXYGENASE-RXN	1.14.14.51
RXN-17580	1.14.13.69
RXN-12994	1.1.1.330
2.4.1.155-RXN	2.4.1.155
SERINE--PYRUVATE-AMINOTRANSFERASE-RXN	2.6.1.51
RXN-11078	2.4.2.45
RXN-9452	2.1.1.38
RXN-17082	2.6.1.34
RXN-13303	4.2.1.134
RXN-8810	2.1.3.7
TRANS-RXN-214	7.2.1.1
3.4.21.25-RXN	3.4.21.25
RXN1F-170	1.14.11.15
RXN-12198	3.6.1.6
11-BETA-HYDROXYSTEROID-DEHYDROGENASE-RXN	1.1.1.146
RXN-20919	2.3.1.251
RXN-16290	6.3.2.46
RXN-15172	2.7.1.206
RXN-8149	1.14.11.32
RXN-18671	2.3.1.84
3.6.3.28-RXN	7.3.2.2
RXN-19300	2.4.2.21
ADENYL-KIN-RXN	2.7.4.3
RXN-21704	1.3.1.9
RXN-21644	1.3.1.10
RXN-12805	2.1.1.240
RXN-12353	1.14.11.33
CATECHOL-OXIDASE-RXN	1.10.3.1
RXN-15799	1.14.13.216
RXN-15066	2.3.1.23
2.1.1.28-RXN	2.1.1.28
RXN0-6983	3.4.13.18
RXN66-600	1.14.14.1
RXN-11827	1.1.1.15
RXN-7793	2.4.1.80
RXN-20715	6.3.2.34
RXN-20382	1.3.1.93
D-ARGINASE-RXN	3.5.3.10
RXN-20231	2.3.1.26
RXN-10038	2.7.1.164
RXN-12038	2.4.1.266
RXN-16324	2.4.1.226
RXN-18245	2.4.1.37
RXN-21658	1.3.1.10
RXN-12632	4.4.1.4
RXN-17632	3.5.1.124
PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN	7.1.1.6
5-AMINOPENTANAMIDASE-RXN	3.5.1.30
RXN-20028	1.14.14.164
--LIMONENE-7-MONOOXYGENASE-RXN	1.14.14.52
URIDINE-NUCLEOSIDASE-RXN	3.2.2.3
SORBOSE-DEHYDROGENASE-RXN	1.1.99.12
LINB2-RXN	3.8.1.5
RXN-9766	1.14.13.148
RXN-15177	2.7.1.206
RXN-19427	2.3.1.22
RXN8J2-138	3.1.3.92
RXN-20618	2.1.1.356
RXN-15523	2.4.1.237
ANTHRANILATE-N-METHYLTRANSFERASE-RXN	2.1.1.111
RXN-11664	3.4.19.16
RXN-19671	1.6.5.2
ABC-5-RXN	7.6.2.8
RXN-17427	1.3.1.111
6.3.2.25-RXN	6.3.2.25
RXN-15271	2.4.99.1
RXN-7811	2.5.1.136
RXN0-4361	3.1.3.82
RXN66-534	4.2.1.22
RXN-18792	4.2.3.165
1.1.3.36-RXN	1.14.19.68
XYLONATE-DEHYDRATASE-RXN	4.2.1.82
3.1.3.67-RXN	3.1.3.67
GLYCEROL-KIN-RXN	2.7.1.30
RXN-12617	2.1.1.42
RXN-19125	2.7.1.222
RXN-863	4.1.99.11
1.13.11.16-RXN	1.13.11.16
3.2.1.114-RXN	3.2.1.114
NUCLEOTIDASE-RXN	3.1.3.31
3.1.31.1-RXN	3.1.31.1
RXN-15103	2.3.1.239
RXN-8730	3.1.3.56
RXN-9916	5.4.99.35
TEICHOICSYN4-RXN	2.7.8.12
RXN-14115	3.1.3.6
UDPACYLGLCNACDEACETYL-RXN	3.5.1.108
RXN-9643	2.4.1.63
3.1.27.5-RXN	4.6.1.19
RXN-9653	2.3.1.41
RXN-15418	2.3.2.21
RXN-11226	2.3.1.217
ACETONE-CYANHYDRIN-LYASE-RXN	4.1.2.46
RXN-13034	4.2.2.26
RXN-18449	2.5.1.137
RXN-13129	1.14.13.84
RXN-11358	2.1.1.275
LOMBRICINE-KINASE-RXN	2.7.3.5
PYRDAMPTRANS-RXN	2.6.1.54
RXN-8457	6.4.1.7
RXN-14830	1.14.13.181
RXN-16097	1.3.1.93
RXN-21263	1.17.4.2
PROPANOATECOA-LIGASE-RXN	6.2.1.13
RXN-16664	3.4.17.13
6.3.1.9-RXN	6.3.1.9
RXN-13478	1.5.1.44
RXNQT-4332	2.8.2.38
GCVT-RXN	2.1.2.10
RXN8J2-80	2.3.2.22
RXN-16228	1.14.19.13
1.5.8.1-RXN	1.5.8.1
RXN-18555	2.3.3.20
ADPSUGPPHOSPHAT-RXN	3.6.1.21
SUCCINYL-COA-HYDROLASE-RXN	3.1.2.3
ISOMALTULOSE-SYNTHASE-RXN	5.4.99.11
RXN-10717	1.1.1.2
RXN-11291	2.4.1.129
RXN-18493	3.5.1.127
RXN-15168	2.7.1.204
GLUCONOLACT-RXN	3.1.1.17
MANNPDEHYDROG-RXN	1.1.1.17
1.2.99.3-RXN	1.2.5.2
3.4.22.46-RXN	3.4.22.46
RXN-14829	1.14.13.181
PPGPPSYN-RXN	3.1.7.2
RXN-15243	2.1.1.301
RXN-4501	1.14.14.90
RIBULPEPIM-RXN	5.1.3.4
RXN-8821	1.14.13.210
1.1.1.117-RXN	1.1.1.117
RXN-8495	1.13.11.58
RXN66-318	1.1.1.170
RXN-21447	6.2.1.3
RXN-8576	4.2.3.116
RXN-13305	4.2.1.134
METHCOCLTH-RXN	2.1.1.258
RXN-21761	2.3.1.16
CELLOBIOSE-DEHYDROGENASE-ACCEPTOR-RXN	1.1.99.18
RXN-14177	2.1.1.163
RXN-8837	1.2.1.32
